unixTime,lslTime,ECG
1643363129145,1139.2422292,-76
1643363129145,1139.242232,-142
1643363129145,1139.2422349,-73
1643363129145,1139.2422378,-59
1643363129145,1139.2422406,-80
1643363129145,1139.2422434,-64
1643363129145,1139.2422462,-54
1643363129145,1139.242249,-68
1643363129145,1139.2422518,-57
1643363129145,1139.2422547,-40
1643363129197,1139.2422576,-38
1643363129197,1139.2422617,-23
1643363129197,1139.2422646,-11
1643363129197,1139.7905893,-21
1643363129197,1139.790601,-11
1643363129197,1139.7906045,9
1643363129197,1139.7906095,7
1643363129197,1139.7906134,11
1643363129197,1139.7906178,40
1643363129197,1139.7906206,61
1643363129225,1139.7906234,66
1643363129225,1139.7906262,59
1643363129225,1139.7906289,61
1643363129225,1139.7906317,73
1643363129225,1139.7906344,80
1643363129225,1139.7906371,76
1643363129225,1139.7906399,59
1643363129225,1139.7906427,52
1643363129225,1139.7906455,64
1643363129225,1139.7906483,64
1643363129263,1139.7906511,33
1643363129263,1139.7906539,0
1643363129263,1139.7906586,-23
1643363129263,1139.790663,-47
1643363129534,1139.7906675,-54
1643363129534,1139.790671,-42
1643363129534,1139.7906737,-40
1643363129534,1139.7906763,-40
1643363129534,1139.7906789,-23
1643363129534,1139.7906815,-21
1643363129534,1139.7906841,-26
1643363129534,1139.7906867,-16
1643363129534,1139.7906893,-7
1643363129534,1139.7906919,-7
1643363129574,1139.7906945,-9
1643363129574,1139.7906971,-23
1643363129574,1139.7906997,-33
1643363129574,1139.7907024,-23
1643363129574,1139.790705,-16
1643363129574,1139.7907075,-14
1643363129574,1139.7907101,-11
1643363129574,1139.7907127,-14
1643363129574,1139.7907153,-26
1643363129574,1139.790718,-28
1643363129616,1139.7907206,-21
1643363129616,1139.7907232,-14
1643363129616,1139.7907257,-11
1643363129616,1139.7907285,-21
1643363129616,1139.7907315,-30
1643363129616,1139.7907354,-23
1643363129616,1139.7907382,-9
1643363129616,1139.790741,-19
1643363129616,1139.7907438,-16
1643363129616,1139.7907466,4
1643363129658,1139.7907494,7
1643363129658,1139.7907522,2
1643363129658,1139.7907549,11
1643363129658,1139.7907576,7
1643363129658,1139.7907603,-19
1643363129658,1139.790763,-42
1643363129658,1139.7907658,-49
1643363129658,1139.7907686,-38
1643363129658,1139.7907713,-33
1643363129658,1139.7907741,-30
1643363129707,1139.7907768,-26
1643363129707,1139.7907797,-28
1643363129707,1139.7907824,-38
1643363129707,1139.7907852,-28
1643363129707,1139.790788,26
1643363129707,1139.7907908,178
1643363129707,1139.7907936,496
1643363129707,1139.7907965,864
1643363129707,1139.7908003,860
1643363129707,1139.7908031,339
1643363129748,1139.7908058,-130
1643363129748,1139.7908086,-118
1643363129748,1140.3454768,-4
1643363129748,1140.3454886,-80
1643363129748,1140.3454931,-125
1643363129748,1140.3454972,-83
1643363129748,1140.3455,-71
1643363129748,1140.3455029,-83
1643363129748,1140.3455059,-76
1643363129748,1140.3455087,-71
1643363129789,1140.3455115,-66
1643363129789,1140.3455144,-49
1643363129789,1140.3455173,-45
1643363129789,1140.3455202,-57
1643363129789,1140.345523,-64
1643363129789,1140.3455278,-66
1643363129789,1140.3455305,-61
1643363129789,1140.3455333,-45
1643363129789,1140.3455363,-21
1643363129789,1140.345541,-2
1643363129826,1140.3455455,-2
1643363129826,1140.3455503,-2
1643363129826,1140.3455549,16
1643363129826,1140.3455595,35
1643363130117,1140.3455631,45
1643363130117,1140.345566,47
1643363130117,1140.3455687,38
1643363130117,1140.3455715,40
1643363130117,1140.3455742,57
1643363130117,1140.3455769,68
1643363130117,1140.3455797,61
1643363130117,1140.3455823,59
1643363130117,1140.3455853,59
1643363130117,1140.345588,33
1643363130156,1140.3455907,0
1643363130156,1140.3455934,-11
1643363130156,1140.3455961,-16
1643363130156,1140.345599,-33
1643363130156,1140.3456019,-40
1643363130156,1140.3456048,-21
1643363130156,1140.3456076,-7
1643363130156,1140.3456104,-16
1643363130156,1140.3456133,-23
1643363130156,1140.3456161,-9
1643363130201,1140.345619,4
1643363130201,1140.3456229,0
1643363130201,1140.3456258,0
1643363130201,1140.3456287,4
1643363130201,1140.3456334,7
1643363130201,1140.3456361,11
1643363130201,1140.3456389,4
1643363130201,1140.3456418,-19
1643363130201,1140.3456465,-35
1643363130201,1140.3456492,-30
1643363130236,1140.3456522,-26
1643363130236,1140.3456568,-26
1643363130236,1140.3456595,-26
1643363130236,1140.3456623,-30
1643363130236,1140.3456652,-40
1643363130236,1140.345668,-42
1643363130236,1140.3456708,-28
1643363130236,1140.3456737,-19
1643363130236,1140.3456765,-26
1643363130236,1140.3456794,-33
1643363130274,1140.3456833,-35
1643363130274,1140.3456861,-35
1643363130274,1140.345689,-21
1643363130274,1140.3456918,2
