timestamp;foot;position
1643364753695;LeftFoot;0.09019987
1643364754158;LeftFoot;0.103671
1643364754195;RightFoot;0.1032923
1643364755159;RightFoot;0.1416138
1643364756623;LeftFoot;0.1537718
1643364757160;RightFoot;0.1541668
1643364757288;LeftFoot;0.1540221
1643364758171;RightFoot;0.1541134
1643364759397;LeftFoot;0.2160691
1643364759596;LeftFoot;0.2200123
1643364760307;LeftFoot;0.2197275
1643364760572;LeftFoot;0.2199364
1643364762262;LeftFoot;0.2198772
1643364762637;RightFoot;0.2848674
1643364762851;LeftFoot;0.2968585
1643364763958;LeftFoot;0.2967204
1643364765992;LeftFoot;0.3751916
1643364766426;LeftFoot;0.3732527
1643364767388;LeftFoot;0.3734084
1643364767692;RightFoot;0.4180584
1643364768076;LeftFoot;0.4252391
1643364768543;LeftFoot;0.425595
1643364768579;RightFoot;0.4253797
1643364768895;LeftFoot;0.4258007
1643364769832;LeftFoot;0.4560447
1643364770080;LeftFoot;0.4916992
1643364771705;LeftFoot;0.4890163
1643364771908;LeftFoot;0.4890402
1643364772380;RightFoot;0.5468032
1643364775655;LeftFoot;0.6005449
1643364776413;LeftFoot;0.629836
1643364776764;LeftFoot;0.6297616
1643364777330;LeftFoot;0.6299273
1643364778372;LeftFoot;0.6671302
1643364779060;RightFoot;0.6757768
1643364779120;LeftFoot;0.6757151
1643364779533;LeftFoot;0.6759184
1643364780331;LeftFoot;0.675826
1643364780453;LeftFoot;0.6757295
1643364780541;RightFoot;0.6760523
1643364780723;LeftFoot;0.6761234
1643364782346;LeftFoot;0.7431314
1643364783164;LeftFoot;0.7403912
1643364783673;LeftFoot;0.7404071
1643364784196;LeftFoot;0.7439189
1643364784327;RightFoot;0.7799718
1643364784638;RightFoot;0.8082933
1643364788038;LeftFoot;0.8651867
1643364788338;LeftFoot;0.8834071
1643364790566;RightFoot;0.8844101
1643364790888;RightFoot;0.9314711
1643364792136;RightFoot;0.9741824
1643364794103;RightFoot;-0.03648651
1643364796775;RightFoot;-0.004494667
1643364797891;RightFoot;-0.002233386
1643364798542;RightFoot;-0.001976132
1643364799639;RightFoot;0.02179772
1643364803823;LeftFoot;0.08575779
1643364805340;LeftFoot;0.08423108
1643364805755;LeftFoot;0.08486634
1643364805855;LeftFoot;0.102923
1643364805962;RightFoot;0.131529
1643364808493;LeftFoot;0.200751
1643364808597;LeftFoot;0.2081189
1643364809499;LeftFoot;0.2041582
1643364810164;LeftFoot;0.2042425
1643364810378;LeftFoot;0.2042927
1643364811532;LeftFoot;0.2041691
1643364811853;RightFoot;0.2474396
1643364814182;LeftFoot;0.3145161
1643364814303;LeftFoot;0.3271319
1643364819628;LeftFoot;0.3270481
1643364819985;RightFoot;0.3660749
1643364820242;RightFoot;0.3920826
1643364822717;LeftFoot;0.438574
1643364823026;LeftFoot;0.4643688
1643364823899;LeftFoot;0.463914
1643364824747;LeftFoot;0.4638646
1643364824814;LeftFoot;0.4639763
1643364825029;RightFoot;0.4946836
1643364825527;RightFoot;0.5389576
1643364827680;LeftFoot;0.5994163
1643364828031;LeftFoot;0.6170917
1643364829268;RightFoot;0.6395801
1643364829694;RightFoot;0.683645
1643364829975;LeftFoot;0.6842874
1643364831021;LeftFoot;0.7356511
1643364831423;LeftFoot;0.7644488
1643364831488;LeftFoot;0.7652487
1643364831886;LeftFoot;0.7644835
1643364832947;RightFoot;0.7774609
1643364833493;RightFoot;0.833967
1643364833698;LeftFoot;0.8346143
1643364834658;LeftFoot;0.8736877
1643364835075;LeftFoot;0.9142517
1643364836514;LeftFoot;0.08570349
1643364838283;RightFoot;0.005585221
