unixTime,lslTime,ECG
1643364744360,1090.6046486,7
1643364744360,1090.6046514,19
1643364744360,1090.6046541,26
1643364744360,1090.6046568,40
1643364744360,1090.6046595,59
1643364744360,1090.6046623,76
1643364744360,1090.604665,90
1643364744360,1090.6046676,104
1643364744360,1090.6046703,116
1643364744360,1090.604673,123
1643364744383,1090.6046759,128
1643364744383,1090.6046786,130
1643364744383,1090.6046813,128
1643364744383,1090.604684,123
1643364744383,1090.6046866,116
1643364744383,1090.6046895,102
1643364744383,1090.6046924,80
1643364744383,1090.6046972,47
1643364744383,1090.6047009,11
1643364744383,1090.6047054,-11
1643364744406,1090.6047091,-23
1643364744406,1090.6047121,-33
1643364744406,1090.6047154,-38
1643364744406,1090.6047184,-40
1643364744406,1090.6047229,-40
1643364744406,1090.6047259,-35
1643364744406,1090.6047305,-26
1643364744406,1090.6047608,-19
1643364744406,1090.6047743,-9
1643364744406,1090.6047802,-4
1643364744431,1090.6047835,-7
1643364744431,1090.6047882,-9
1643364744431,1090.6047913,-4
1643364744431,1090.604796,-2
1643364744431,1090.6047989,-2
1643364744431,1090.6048035,-2
1643364744431,1090.6048064,-4
1643364744431,1090.6048093,-9
1643364744431,1090.6048141,-11
1643364744431,1090.6048169,-11
1643364744456,1090.6048214,-14
1643364744456,1090.6048242,-16
1643364744456,1090.604827,-19
1643364744456,1090.6048317,-21
1643364744456,1090.6048344,-21
1643364744456,1090.6048372,-16
1643364744456,1090.604842,-11
1643364744456,1090.6048449,-14
1643364744456,1090.6048487,-11
1643364744456,1090.6048516,-9
1643364744480,1090.6048561,-14
1643364744480,1090.604859,-19
1643364744480,1090.6048639,-16
1643364744480,1090.6048668,-11
1643364744480,1090.6048713,-9
1643364744480,1091.1534131,-11
1643364744480,1091.1534253,-16
1643364744480,1091.153429,-14
1643364744480,1091.153432,-9
1643364744480,1091.1534349,-7
1643364744506,1091.1534377,-2
1643364744506,1091.1534406,2
1643364744506,1091.1534439,-7
1643364744506,1091.1534467,-33
1643364744506,1091.1534496,-49
1643364744506,1091.1534524,-40
1643364744506,1091.1534552,-35
1643364744506,1091.153458,-38
1643364744506,1091.1534608,-33
1643364744506,1091.1534637,-30
1643364744530,1091.1534678,-28
1643364744530,1091.1534723,-7
1643364744530,1091.1534755,11
1643364744530,1091.1534817,16
1643364744908,1091.1534849,14
1643364744908,1091.1534889,0
1643364744908,1091.1534918,-16
1643364744908,1091.1534946,-21
1643364744908,1091.1534975,-11
1643364744908,1091.1535005,-9
1643364744908,1091.1535033,-9
1643364744908,1091.1535061,-4
1643364744908,1091.153509,2
1643364744908,1091.1535118,4
1643364744934,1091.1535147,7
1643364744934,1091.1535175,26
1643364744934,1091.1535203,125
1643364744934,1091.1535231,411
1643364744934,1091.1535259,857
1643364744934,1091.1535288,1040
1643364744934,1091.1535317,584
1643364744934,1091.1535345,-14
1643364744934,1091.1535375,-97
1643364744934,1091.1535403,40
1643364744957,1091.1535432,-23
1643364744957,1091.153546,-83
1643364744957,1091.1535489,-40
1643364744957,1091.1535516,-42
1643364744957,1091.1535544,-57
1643364744957,1091.1535572,-33
1643364744957,1091.1535602,-23
1643364744957,1091.1535632,-30
1643364744957,1091.153566,-21
1643364744957,1091.1535688,-14
1643364744983,1091.1535716,-14
1643364744983,1091.1535745,-11
1643364744983,1091.1535773,-2
1643364744983,1091.1535802,11
1643364744983,1091.153583,23
1643364744983,1091.1535858,23
1643364744983,1091.1535886,33
1643364744983,1091.1535914,45
1643364744983,1091.1535942,57
1643364744983,1091.1535973,71
1643364745008,1091.1536002,85
1643364745008,1091.1536031,97
1643364745008,1091.1536059,111
1643364745008,1091.1536088,125
1643364745008,1091.1536117,140
1643364745008,1091.1536146,152
1643364745008,1091.1536173,152
1643364745008,1091.1536202,144
1643364745008,1091.153623,142
1643364745008,1091.1536262,142
1643364745032,1091.1536294,130
1643364745032,1091.1536323,109
1643364745032,1091.1536351,80
1643364745032,1091.1536379,45
1643364745032,1091.7033154,14
1643364745032,1091.7033464,-7
1643364745032,1091.7033499,-19
1643364745032,1091.703353,-21
1643364745032,1091.7033558,-19
1643364745032,1091.7033587,-16
1643364745057,1091.7033614,-26
1643364745057,1091.7033642,-45
1643364745057,1091.7033671,-42
1643364745057,1091.7033699,-38
1643364745057,1091.7033727,-40
1643364745057,1091.7033754,-38
1643364745057,1091.7033783,-33
1643364745057,1091.7033811,-33
1643364745057,1091.703384,-30
1643364745057,1091.7033868,-26
1643364745086,1091.7033895,-28
1643364745086,1091.7033922,-33
1643364745086,1091.703395,-35
1643364745086,1091.7033979,-30
1643364745496,1091.7034006,-30
1643364745496,1091.7034035,-33
1643364745496,1091.7034063,-28
1643364745496,1091.7034094,-28
1643364745496,1091.7034122,-28
1643364745496,1091.7034149,-26
1643364745496,1091.7034178,-28
1643364745496,1091.7034205,-33
1643364745496,1091.7034233,-33
1643364745496,1091.7034263,-28
1643364745524,1091.7035045,-33
1643364745524,1091.7035208,-40
1643364745524,1091.7035252,-35
1643364745524,1091.7035284,-33
1643364745524,1091.7035314,-33
1643364745524,1091.7035342,-30
1643364745524,1091.703537,-30
1643364745524,1091.7035398,-26
1643364745524,1091.7035426,-23
1643364745524,1091.7035454,-21
1643364745556,1091.7035482,-19
1643364745556,1091.7035509,-23
1643364745556,1091.7035537,-23
1643364745556,1091.7035564,-16
1643364745556,1091.7035592,-14
1643364745556,1091.703562,-16
1643364745556,1091.7035648,-16
1643364745556,1091.7035675,-9
1643364745556,1091.7035703,-2
1643364745556,1091.703573,-2
1643364745582,1091.7035758,-4
1643364745582,1091.7035785,-2
1643364745582,1091.7035814,7
1643364745582,1091.7035842,21
1643364745582,1091.703587,35
1643364745582,1091.7035897,47
1643364745582,1091.7036202,45
1643364745582,1091.7036253,26
1643364745582,1091.7036281,11
1643364745582,1091.7036309,7
1643364745612,1091.7036444,9
1643364745612,1091.7036489,14
1643364745612,1091.70366,14
1643364745612,1091.7036635,16
1643364745612,1091.7036668,16
1643364745612,1091.7036695,19
1643364745612,1091.7036722,26
1643364745612,1091.703675,57
1643364745612,1091.7036777,173
1643364745612,1091.7036805,463
1643364745639,1091.7036833,857
1643364745639,1091.7036861,933
1643364745639,1091.7036888,458
1643364745639,1092.2982217,-42
1643364745639,1092.298233,-66
1643364745639,1092.2982364,40
1643364745639,1092.2982395,-33
1643364745639,1092.2982443,-78
1643364745639,1092.2982476,-57
1643364745639,1092.2982505,-78
1643364745670,1092.2982533,-87
1643364745670,1092.2982572,-64
1643364745670,1092.2982599,-57
1643364745670,1092.2982628,-61
1643364745670,1092.2982663,-54
1643364745670,1092.2982692,-47
1643364745670,1092.2982737,-40
1643364745670,1092.2982782,-28
1643364745670,1092.2982828,-19
1643364745670,1092.2982856,-11
1643364745695,1092.2982901,-4
1643364745695,1092.2982942,2
1643364745695,1092.2982979,11
1643364745695,1092.2983007,16
1643364746106,1092.2983044,26
1643364746106,1092.2983072,42
1643364746106,1092.2983098,54
1643364746106,1092.2983125,68
1643364746106,1092.2983151,85
1643364746106,1092.2983178,102
1643364746106,1092.2983204,116
1643364746106,1092.2983231,125
1643364746106,1092.2983257,133
1643364746106,1092.2983283,137
1643364746142,1092.2983309,140
1643364746142,1092.2983336,133
1643364746142,1092.2983362,114
1643364746142,1092.2983388,92
1643364746142,1092.2983414,66
1643364746142,1092.298344,33
1643364746142,1092.2983467,0
1643364746142,1092.2983493,-26
1643364746142,1092.298352,-38
1643364746142,1092.2983547,-38
1643364746175,1092.2983576,-30
1643364746175,1092.2983604,-28
1643364746175,1092.2983633,-23
1643364746175,1092.2983661,-16
1643364746175,1092.29837,-14
1643364746175,1092.2983728,-11
1643364746175,1092.2983763,-4
1643364746175,1092.2983791,-2
