timestamp;state
1643463172440;S0NothingYet
1643463172501;S0HasHitStart
1643463226729;S0HasLeftStart
1643463232674;S1HasHitBeam
1643463277202;S1HasHitEnd
1643463277283;S1HasLeftEnd
1643463293325;S2HasHitBeam
1643463332769;S2HasHitStart
1643463332818;S2HasLeftStart
1643463333858;S3HasHitBeam
1643463372236;S3HasHitEnd
1643463375856;S3HasLeftEnd
1643463381979;S4HasHitBeam
1643463415753;S4HasHitStart
