unixTime,lslTime,EDA
1643462851200,17036.9530697,9.55
1643462851200,17036.9530719,9.55
1643462851200,17036.9530738,9.55
1643462851200,17036.9530757,9.55
1643462851200,17036.9530777,9.55
1643462851200,17036.9530797,9.55
1643462851200,17037.0859851,9.55
1643462851200,17037.086161,9.52
1643462851200,17037.086172,9.55
1643462851200,17037.0862436,9.52
1643462851221,17037.0862474,9.52
1643462851221,17037.0862497,9.52
1643462851433,17037.0862518,9.52
1643462851433,17037.0862539,9.52
1643462851433,17037.0862682,9.52
1643462851433,17037.0862724,9.52
1643462851433,17037.0862764,9.52
1643462851433,17037.0862801,9.52
1643462851433,17037.0862822,9.52
1643462851433,17037.086284,9.52
1643462851433,17037.0862861,9.52
1643462851433,17037.252484,9.52
1643462851454,17037.2525077,9.52
1643462851454,17037.2525119,9.52
1643462851454,17037.2525141,9.52
1643462851454,17037.2525175,9.52
1643462851454,17037.2525197,9.52
1643462851454,17037.252523,9.52
1643462851454,17037.252525,9.52
1643462851454,17037.2525283,9.52
1643462851454,17037.2525305,9.52
1643462851454,17037.2530188,9.52
1643462851472,17037.2530228,9.52
1643462851472,17037.2530922,9.52
1643462851472,17037.253096,9.52
1643462851472,17037.2530993,9.5
1643462851472,17037.3845917,9.5
1643462851472,17037.3845989,9.5
1643462851472,17037.3846015,9.5
1643462851472,17037.3846037,9.5
1643462851472,17037.3846058,9.5
1643462851472,17037.3846077,9.47
1643462851493,17037.3846097,9.47
1643462851493,17037.3846117,9.5
1643462851773,17037.3846136,9.47
1643462851773,17037.3846155,9.47
1643462851773,17037.3846175,9.47
1643462851773,17037.3846195,9.47
1643462851773,17037.3846218,9.47
1643462851773,17037.3846237,9.47
1643462851773,17037.3846257,9.47
1643462851773,17037.5564237,9.47
1643462851773,17037.556609,9.47
1643462851773,17037.5566151,9.47
1643462851807,17037.5566835,9.47
1643462851807,17037.5566879,9.47
1643462851807,17037.5566908,9.47
1643462851807,17037.5566946,9.47
1643462851807,17037.5566985,9.47
1643462851807,17037.5567016,9.47
1643462851807,17037.5567041,9.45
1643462851807,17037.5567068,9.45
1643462851807,17037.5567093,9.45
1643462851807,17037.5567116,9.45
1643462851840,17037.556715,9.45
1643462851840,17037.5567174,9.45
1643462851840,17037.7118339,9.45
1643462851840,17037.7118427,9.45
1643462851840,17037.7118457,9.45
1643462851840,17037.7118501,9.45
1643462851840,17037.7119246,9.45
1643462851840,17037.7119306,9.45
1643462851840,17037.7119347,9.45
1643462851840,17037.7119385,9.45
1643462851874,17037.7119954,9.45
1643462851874,17037.7119996,9.45
1643462852040,17037.7120041,9.45
1643462852040,17037.7120589,9.45
1643462852040,17037.7120637,9.45
1643462852040,17037.7120673,9.45
1643462852040,17037.7121553,9.45
1643462852040,17037.8511479,9.45
1643462852040,17037.8511553,9.45
1643462852040,17037.8511576,9.45
1643462852040,17037.8511599,9.45
1643462852040,17037.8511766,9.45
1643462852073,17037.8511839,9.45
1643462852073,17037.8511865,9.45
1643462852073,17037.8511888,9.45
1643462852073,17037.8511908,9.42
1643462852073,17037.8511927,9.42
1643462852073,17037.8511946,9.42
1643462852073,17037.8511968,9.42
1643462852073,17037.8511987,9.42
1643462852073,17037.8512006,9.42
1643462852073,17037.8512025,9.42
1643462852106,17037.9860611,9.42
1643462852106,17037.9862221,9.42
1643462852106,17037.9862292,9.42
1643462852106,17037.9862467,9.42
1643462852106,17037.9863218,9.42
1643462852106,17037.9863279,9.42
1643462852106,17037.9863321,9.42
1643462852106,17037.9863369,9.42
1643462852106,17037.9863424,9.42
1643462852106,17037.9863462,9.42
1643462852140,17037.9863503,9.42
1643462852140,17037.9864487,9.4
1643462852339,17037.9864963,9.4
1643462852339,17037.9865163,9.4
1643462852339,17037.9865194,9.4
1643462852339,17038.1470096,9.4
1643462852339,17038.1471772,9.4
1643462852339,17038.1472439,9.4
1643462852339,17038.1472511,9.4
1643462852339,17038.1472548,9.4
1643462852339,17038.1472584,9.4
1643462852339,17038.147261,9.4
1643462852362,17038.147297,9.4
1643462852362,17038.1473007,9.4
1643462852362,17038.147303,9.4
1643462852362,17038.1473051,9.4
1643462852362,17038.1473071,9.4
1643462852362,17038.1473091,9.4
1643462852362,17038.147311,9.4
1643462852362,17038.147313,9.4
1643462852362,17038.2903504,9.4
1643462852362,17038.2903578,9.4
1643462852384,17038.2903605,9.4
1643462852384,17038.2903641,9.37
1643462852384,17038.2903673,9.37
1643462852384,17038.2903694,9.37
1643462852384,17038.2903714,9.4
1643462852384,17038.2903753,9.37
1643462852384,17038.2903776,9.37
1643462852384,17038.2903796,9.37
1643462852384,17038.2903816,9.37
1643462852384,17038.2903836,9.37
1643462852405,17038.2903856,9.37
1643462852405,17038.2903886,9.37
1643462852806,17038.2903917,9.37
1643462852806,17038.4655527,9.37
1643462852806,17038.4656772,9.37
1643462852806,17038.4656843,9.37
1643462852806,17038.4657226,9.37
1643462852806,17038.4657281,9.37
1643462852806,17038.4657378,9.37
1643462852806,17038.4657922,9.37
1643462852806,17038.4658029,9.37
1643462852806,17038.4658091,9.37
1643462852829,17038.4658566,9.37
1643462852829,17038.4658593,9.37
1643462852829,17038.4658613,9.37
1643462852829,17038.4658633,9.37
1643462852829,17038.4658651,9.37
1643462852829,17038.4658671,9.35
1643462852829,17038.5813049,9.37
1643462852829,17038.5813151,9.35
1643462852829,17038.581335,9.35
1643462852829,17038.5814568,9.35
1643462852850,17038.5814613,9.35
1643462852850,17038.5815191,9.35
1643462852850,17038.5815249,9.35
1643462852850,17038.5815285,9.35
1643462852850,17038.5815322,9.35
1643462852850,17038.5815358,9.35
1643462852850,17038.5816241,9.35
1643462852850,17038.5816266,9.35
1643462852850,17038.5816286,9.35
1643462852850,17038.5816306,9.35
1643462852872,17038.5816325,9.35
1643462852872,17038.7464902,9.33
1643462853096,17038.7465774,9.35
1643462853096,17038.7465947,9.33
1643462853096,17038.7465981,9.33
1643462853096,17038.7466005,9.33
1643462853096,17038.7466024,9.35
1643462853096,17038.7466046,9.33
1643462853096,17038.7466067,9.33
1643462853096,17038.7466087,9.33
1643462853096,17038.7466106,9.33
1643462853096,17038.7466126,9.33
