timestamp;state
1643479164257;S0NothingYet
1643479164302;S0HasHitStart
1643479173730;S0HasLeftStart
1643479175055;S1HasHitBeam
1643479182335;S1HasHitEnd
1643479183489;S1HasLeftEnd
1643479185141;S2HasHitBeam
1643479195364;S2HasHitStart
1643479197823;S2HasLeftStart
1643479197998;S3HasHitBeam
1643479206509;S3HasHitEnd
1643479208375;S3HasLeftEnd
1643479208529;S4HasHitBeam
1643479216185;S4HasHitStart
