unixTime,lslTime,EDA
1643567520764,17094.4955055,3.54
1643567520764,17094.4955078,3.52
1643567520764,17094.4955101,3.52
1643567520764,17094.4955124,3.52
1643567520764,17094.4955145,3.52
1643567520764,17094.4955166,3.52
1643567520764,17094.4955187,3.52
1643567520764,17094.4955207,3.52
1643567520764,17094.6507693,3.52
1643567520764,17094.6509463,3.52
1643567520784,17094.6510085,3.52
1643567520784,17094.6510142,3.52
1643567520784,17094.6510176,3.52
1643567520784,17094.6510211,3.52
1643567520784,17094.6510233,3.52
1643567520784,17094.6510626,3.52
1643567520784,17094.6510662,3.52
1643567520784,17094.6510684,3.49
1643567520784,17094.6510706,3.49
1643567520784,17094.6510727,3.49
1643567520812,17094.6510746,3.49
1643567520812,17094.6510765,3.49
1643567520812,17094.6510786,3.49
1643567520812,17094.8025182,3.49
1643567520812,17094.8029124,3.49
1643567520812,17094.8029169,3.49
1643567520812,17094.8030068,3.49
1643567520812,17094.8030113,3.49
1643567520812,17094.8030147,3.49
1643567520812,17094.8030178,3.49
1643567520830,17094.8030893,3.49
1643567520830,17094.8030947,3.47
1643567521072,17094.8031102,3.47
1643567521072,17094.8031169,3.47
1643567521072,17094.8031202,3.47
1643567521072,17094.8032577,3.47
1643567521072,17094.8032616,3.47
1643567521072,17094.803264,3.47
1643567521072,17094.9512857,3.47
1643567521072,17094.9512929,3.47
1643567521072,17094.9512954,3.47
1643567521072,17094.9512976,3.47
1643567521094,17094.9512997,3.47
1643567521094,17094.9513017,3.47
1643567521094,17094.9513037,3.47
1643567521094,17094.9513057,3.47
1643567521094,17094.9513081,3.47
1643567521094,17094.95131,3.44
1643567521094,17094.9513122,3.44
1643567521094,17094.9513141,3.44
1643567521094,17094.9513164,3.44
1643567521094,17094.9513184,3.44
1643567521115,17094.9513203,3.44
1643567521115,17095.0961556,3.44
1643567521115,17095.0961627,3.44
1643567521115,17095.0961654,3.44
1643567521115,17095.0961677,3.44
1643567521115,17095.0961699,3.44
1643567521115,17095.096172,3.44
1643567521115,17095.0961741,3.44
1643567521115,17095.0961761,3.44
1643567521115,17095.0961782,3.44
1643567521138,17095.0961802,3.42
1643567521138,17095.0961823,3.42
1643567521384,17095.0961842,3.42
1643567521384,17095.0961864,3.42
1643567521384,17095.0961887,3.42
1643567521384,17095.0961907,3.42
1643567521384,17095.27375,3.42
1643567521384,17095.2738611,3.42
1643567521384,17095.2739833,3.42
1643567521384,17095.2739862,3.42
1643567521384,17095.2739883,3.42
1643567521384,17095.2739903,3.42
1643567521405,17095.2739922,3.42
1643567521405,17095.2739941,3.42
1643567521405,17095.2739962,3.42
1643567521405,17095.2739982,3.42
1643567521405,17095.274,3.42
1643567521405,17095.2740019,3.42
1643567521405,17095.2740039,3.42
1643567521405,17095.2740058,3.42
1643567521405,17095.2740077,3.42
1643567521405,17095.4089106,3.42
1643567521427,17095.4089197,3.42
1643567521427,17095.4089235,3.42
1643567521427,17095.4089269,3.42
1643567521427,17095.408929,3.39
1643567521427,17095.4089324,3.42
1643567521427,17095.4089346,3.39
1643567521427,17095.4093355,3.39
