unixTime,lslTime,EDA
1643568861863,18435.5993886,3.83
1643568861863,18435.599394,3.83
1643568861863,18435.5993977,3.83
1643568861863,18435.5994688,3.83
1643568861863,18435.599475,3.83
1643568861863,18435.5994772,3.83
1643568861863,18435.5994792,3.83
1643568861863,18435.5994812,3.83
1643568861863,18435.5994832,3.83
1643568861863,18435.5994851,3.83
1643568861883,18435.5994871,3.83
1643568861883,18435.5994891,3.83
1643568861883,18435.5994911,3.83
1643568861883,18435.5994931,3.83
1643568861883,18435.758087,3.83
1643568861883,18435.7582093,3.83
1643568861883,18435.7582698,3.86
1643568861883,18435.7582772,3.86
1643568861883,18435.7583323,3.86
1643568861883,18435.7583377,3.86
1643568861913,18435.7583416,3.86
1643568861913,18435.7583439,3.86
1643568861913,18435.7583474,3.86
1643568861913,18435.7583518,3.86
1643568861913,18435.7583541,3.86
1643568861913,18435.7583576,3.86
1643568861913,18435.7583598,3.86
1643568861913,18435.7583632,3.88
1643568861913,18435.7583654,3.88
1643568861913,18435.8913849,3.88
1643568861935,18435.8915248,3.88
1643568861935,18435.89153,3.88
1643568862174,18435.8915332,3.88
1643568862174,18435.8915366,3.88
1643568862174,18435.8915403,3.88
1643568862174,18435.8915432,3.88
1643568862174,18435.8915468,3.88
1643568862174,18435.8915498,3.88
1643568862174,18435.8915831,3.88
1643568862174,18435.8915867,3.88
1643568862174,18435.8915901,3.88
1643568862174,18435.8915941,3.88
1643568862195,18435.8915963,3.88
1643568862195,18435.8915996,3.91
1643568862195,18436.0647062,3.91
1643568862195,18436.0648234,3.91
1643568862195,18436.0648289,3.91
1643568862195,18436.0648403,3.91
1643568862195,18436.0648497,3.91
1643568862195,18436.0648542,3.91
1643568862195,18436.0648574,3.91
1643568862195,18436.0648607,3.91
1643568862218,18436.0648643,3.91
1643568862218,18436.0648679,3.91
1643568862218,18436.064871,3.91
1643568862218,18436.0649242,3.91
1643568862218,18436.0649926,3.91
1643568862218,18436.065019,3.91
1643568862218,18436.0650233,3.91
1643568862218,18436.2123666,3.91
1643568862218,18436.2124977,3.91
1643568862218,18436.2125679,3.91
1643568862239,18436.2125719,3.91
1643568862239,18436.2125742,3.91
1643568862483,18436.2125763,3.91
1643568862483,18436.2125785,3.91
1643568862483,18436.2125805,3.91
1643568862483,18436.2125827,3.91
1643568862483,18436.2125847,3.91
1643568862483,18436.2125867,3.91
1643568862483,18436.2125888,3.91
1643568862483,18436.2125908,3.91
1643568862483,18436.2125927,3.91
1643568862483,18436.2125946,3.91
1643568862507,18436.3575807,3.91
1643568862507,18436.3577618,3.91
1643568862507,18436.3578523,3.91
1643568862507,18436.3578886,3.91
1643568862507,18436.3578921,3.91
1643568862507,18436.3578944,3.91
1643568862507,18436.3578963,3.91
1643568862507,18436.3578983,3.91
1643568862507,18436.3579003,3.91
1643568862507,18436.3579022,3.91
1643568862529,18436.357904,3.91
1643568862529,18436.3579059,3.91
1643568862529,18436.3579078,3.91
